exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
194,1,1.0,-0.1772,0.088,0,0.8228,1.088,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,1.36,-0.1794,0.0845,1,0.8206,1.0845,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,1.84,-0.1837,0.0678,2,0.8163,1.0678,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,2.52,-0.1582,0.0119,3,0.8418,1.0119,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,4.24,-0.0513,-0.069,4,0.9487,0.931,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,4.68,-0.0438,-0.0702,5,0.9562,0.9298,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,5.48,-0.033,-0.0948,6,0.967,0.9052,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,6.92,-0.0633,-0.1373,7,0.9367,0.8627,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,7.84,-0.0676,-0.1408,8,0.9324,0.8592,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,9.72,-0.1314,-0.0168,9,0.8686,0.9832,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,10.4,-0.1287,0.0828,10,0.8713,1.0828,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,11.04,-0.0888,0.1443,11,0.9112,1.1443,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,12.44,0.1105,0.1727,12,1.1105,1.1727,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,13.28,0.1541,0.1304,13,1.1541,1.1304,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,15.32,0.1055,-0.0957,14,1.1055,0.9043,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,16.04,0.0835,-0.1293,15,1.0835,0.8707,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,17.08,-0.0347,-0.1377,16,0.9653,0.8623000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,17.48,-0.0788,-0.1188,17,0.9212,0.8812,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,17.88,-0.1235,-0.0602,18,0.8765000000000001,0.9398,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,1,18.32,-0.1262,0.0007,19,0.8738,1.0007,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,19.04,-0.1094,0.1202,20,0.8906000000000001,1.1202,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,19.76,0.009,0.1974,21,1.009,1.1974,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,1,20.72,0.139,0.167,22,1.139,1.167,0.0,0.0,0.0,0.0
194,2,1.0,-0.1089,0.1847,0,0.8911,1.1847,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,1.36,-0.1059,0.194,1,0.8941,1.194,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,1.84,-0.0877,0.1895,2,0.9123,1.1895,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,2.52,-0.0698,0.1585,3,0.9302,1.1585,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,4.24,-0.0724,0.0726,4,0.9276,1.0726,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,4.68,-0.0878,0.0618,5,0.9122,1.0618,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,5.48,-0.1248,0.0498,6,0.8752,1.0498,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,6.92,-0.1363,-0.068,7,0.8637,0.9319999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,7.84,-0.1572,0.0087,8,0.8428,1.0087,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,9.72,-0.1516,0.1237,9,0.8484,1.1237,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,10.4,-0.0881,0.2049,10,0.9119,1.2049,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,11.04,-0.0324,0.2349,11,0.9676,1.2349,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,12.44,0.1462,0.2115,12,1.1461999999999999,1.2115,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,13.28,0.1898,0.0696,13,1.1898,1.0695999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,15.32,0.0869,-0.1792,14,1.0869,0.8208,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,16.04,-0.0084,-0.1665,15,0.9916,0.8335,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,17.08,-0.1327,-0.1024,16,0.8673,0.8976,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,17.48,-0.1486,-0.0709,17,0.8513999999999999,0.9291,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,17.88,-0.1553,-0.0511,18,0.8447,0.9489,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,2,18.32,-0.1676,-0.0125,19,0.8324,0.9875,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,19.04,-0.1518,0.1063,20,0.8482000000000001,1.1063,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,19.76,-0.0261,0.2039,21,0.9739,1.2039,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,2,20.72,0.1464,0.2016,22,1.1464,1.2016,0.0,0.0,0.0,0.0
194,3,1.0,-0.1033,0.0408,0,0.8967,1.0408,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,1.36,-0.1048,0.0383,1,0.8952,1.0383,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,1.84,-0.1067,0.0236,2,0.8933,1.0236,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,2.52,-0.0925,-0.0386,3,0.9075,0.9614,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,4.24,0.0177,-0.0798,4,1.0177,0.9202,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,4.68,0.02,-0.0982,5,1.02,0.9018,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,5.48,0.0149,-0.1199,6,1.0149,0.8801,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,6.92,0.0094,-0.1705,7,1.0094,0.8295,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,7.84,0.0066,-0.1762,8,1.0066,0.8238,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,9.72,-0.0478,-0.085,9,0.9522,0.915,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,10.4,-0.0341,-0.0152,10,0.9659,0.9848,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,11.04,-0.0258,0.1021,11,0.9742,1.1021,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,12.44,0.1605,0.0509,12,1.1605,1.0509,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,13.28,0.1425,-0.0354,13,1.1425,0.9646,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,15.32,-0.0256,-0.1567,14,0.9744,0.8432999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,16.04,-0.0712,-0.161,15,0.9288,0.839,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,17.08,-0.1747,-0.0697,16,0.8253,0.9303,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,3,17.48,-0.1801,-0.0481,17,0.8199,0.9519,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,17.88,-0.1794,-0.0225,18,0.8206,0.9775,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,18.32,-0.1703,0.0505,19,0.8297,1.0505,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,19.04,-0.14,0.154,20,0.86,1.154,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,19.76,-0.0405,0.2248,21,0.9595,1.2248,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,3,20.72,0.085,0.2204,22,1.085,1.2204,0.0,0.0,0.0,0.0
194,4,1.0,-0.132,0.1243,0,0.868,1.1243,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,1.36,-0.1256,0.1109,1,0.8744000000000001,1.1109,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,1.84,-0.1185,0.0972,2,0.8815,1.0972,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,2.52,-0.0962,0.0642,3,0.9038,1.0642,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,4.24,0.0266,0.0391,4,1.0266,1.0391,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,4.68,-0.0174,0.0689,5,0.9826,1.0689,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,5.48,-0.0825,0.0807,6,0.9175,1.0807,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,6.92,-0.0976,-0.0262,7,0.9024,0.9738,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,7.84,-0.0941,-0.0508,8,0.9059,0.9492,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,9.72,-0.1252,0.1299,9,0.8748,1.1299,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,10.4,-0.0495,0.1957,10,0.9505,1.1957,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,11.04,0.0284,0.2242,11,1.0284,1.2242,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,12.44,0.1994,0.1435,12,1.1994,1.1435,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,13.28,0.228,0.0553,13,1.228,1.0553,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,15.32,0.1272,-0.1435,14,1.1272,0.8565,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,16.04,0.0328,-0.1595,15,1.0328,0.8405,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,17.08,-0.1092,-0.0722,16,0.8908,0.9278,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,17.48,-0.1131,-0.0377,17,0.8869,0.9623,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,17.88,-0.1188,-0.0143,18,0.8812,0.9857,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,4,18.32,-0.1221,0.0577,19,0.8779,1.0577,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,19.04,-0.0792,0.1773,20,0.9208,1.1773,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,19.76,0.0636,0.2128,21,1.0636,1.2128,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,4,20.72,0.1911,0.167,22,1.1911,1.167,0.0,0.0,0.0,0.0
194,5,1.0,-0.1683,0.1194,0,0.8317,1.1194,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,1.36,-0.1686,0.1159,1,0.8314,1.1159,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,1.84,-0.171,0.1102,2,0.829,1.1102,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,2.52,-0.1741,0.0955,3,0.8259,1.0955,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,4.24,-0.1327,0.0223,4,0.8673,1.0223,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,4.68,-0.1025,0.0021,5,0.8975,1.0021,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,5.48,-0.0696,-0.035,6,0.9304,0.965,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,6.92,-0.1182,-0.121,7,0.8818,0.879,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,7.84,-0.1277,-0.1342,8,0.8723,0.8658,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,9.72,-0.1495,0.0806,9,0.8505,1.0806,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,10.4,-0.0917,0.1679,10,0.9083,1.1679,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,11.04,-0.0209,0.2045,11,0.9791,1.2045,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,12.44,0.1716,0.1246,12,1.1716,1.1246,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,13.28,0.1942,0.0093,13,1.1942,1.0093,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,15.32,0.036,-0.1957,14,1.036,0.8043,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,16.04,0.0058,-0.197,15,1.0058,0.8029999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,17.08,-0.0177,-0.1956,16,0.9823,0.8044,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,17.48,-0.0515,-0.1626,17,0.9485,0.8374,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,17.88,-0.0934,-0.1163,18,0.9066,0.8837,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,18.32,-0.1224,-0.0558,19,0.8776,0.9442,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
194,5,19.04,-0.1327,0.0823,20,0.8673,1.0823,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,19.76,-0.0222,0.1766,21,0.9778,1.1766,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
194,5,20.72,0.1097,0.1898,22,1.1097,1.1898,0.0,0.0,0.0,0.0
