exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
592,1,2.0,-0.165,0.0821,0,0.835,1.0821,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,3.92,-0.0014,0.1487,1,0.9986,1.1487,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,4.6,0.0386,0.1841,2,1.0386,1.1841,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,7.36,0.0649,-0.0616,3,1.0649,0.9384,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,8.88,-0.0903,-0.0392,4,0.9097,0.9608,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,9.64,-0.1338,-0.0401,5,0.8662,0.9599,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,10.16,-0.1828,-0.0329,6,0.8172,0.9671,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,11.32,-0.0818,0.1611,7,0.9182,1.1611,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,12.2,0.0405,0.1638,8,1.0405,1.1638,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,13.16,0.1072,0.1181,9,1.1072,1.1181,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,13.96,0.1166,0.0421,10,1.1166,1.0421,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,14.36,0.1354,-0.0272,11,1.1354,0.9728,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,15.24,0.0767,-0.1482,12,1.0767,0.8518,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,16.24,-0.0632,-0.1663,13,0.9368,0.8337,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,16.96,-0.1217,-0.1139,14,0.8783,0.8861,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,1,17.8,-0.1507,-0.0193,15,0.8492999999999999,0.9807,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,18.6,-0.1459,0.0922,16,0.8541,1.0922,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,19.96,-0.0964,0.1567,17,0.9036,1.1567,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,1,20.32,-0.0943,0.1594,18,0.9057,1.1594,0.0,0.0,0.0,0.0
592,2,2.0,-0.1235,0.162,0,0.8765000000000001,1.162,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,3.92,0.0636,0.1572,1,1.0636,1.1572,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,4.6,0.0673,0.1395,2,1.0673,1.1395,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,7.36,0.0278,-0.149,3,1.0278,0.851,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,8.88,-0.1362,-0.0474,4,0.8638,0.9526,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,9.64,-0.1888,-0.0166,5,0.8112,0.9834,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,10.16,-0.2108,-0.0013,6,0.7892,0.9987,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,11.32,-0.1162,0.1753,7,0.8838,1.1753,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,12.2,-0.0305,0.1845,8,0.9695,1.1844999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,13.16,0.0168,0.1505,9,1.0168,1.1505,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,13.96,0.064,0.0476,10,1.064,1.0476,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,14.36,0.0934,0.0005,11,1.0934,1.0005,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,15.24,0.0475,-0.1049,12,1.0475,0.8951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,16.24,-0.108,-0.0849,13,0.892,0.9151,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,2,16.96,-0.1546,-0.0164,14,0.8454,0.9836,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,17.8,-0.1483,0.0874,15,0.8517,1.0874,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,18.6,-0.1206,0.1547,16,0.8794,1.1547,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,19.96,-0.0048,0.1622,17,0.9952,1.1622,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,2,20.32,0.0048,0.1583,18,1.0048,1.1583,0.0,0.0,0.0,0.0
592,3,2.0,-0.2027,0.0854,0,0.7973,1.0854,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,3,3.92,0.088,0.1908,1,1.088,1.1908,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,3,4.6,0.0947,0.1902,2,1.0947,1.1902,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,3,7.36,0.1966,-0.0182,3,1.1966,0.9818,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,3,8.88,0.0273,-0.0074,4,1.0273,0.9926,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,3,9.64,-0.0428,-0.004,5,0.9572,0.996,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
592,3,10.16,-0.1067,0.0311,6,0.8933,1.0311,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
592,3,11.32,-0.0117,0.1909,7,0.9883,1.1909,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
