exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
597,1,1.0,-0.1864,0.0996,0,0.8136,1.0996,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,2.2,-0.1136,0.1906,1,0.8864,1.1905999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,3.76,-0.0449,0.2084,2,0.9551,1.2084,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,4.48,0.0294,0.2014,3,1.0294,1.2014,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,4.96,0.1089,0.1649,4,1.1089,1.1649,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,6.76,0.166,0.012,5,1.166,1.012,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,8.24,-0.022,0.0549,6,0.978,1.0549,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,9.8,-0.0735,0.1834,7,0.9265,1.1834,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,10.68,-0.0087,0.1566,8,0.9913,1.1566,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,11.72,0.0058,0.1586,9,1.0058,1.1586,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,12.16,0.0065,0.1453,10,1.0065,1.1453,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,13.64,0.141,0.0738,11,1.141,1.0738,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,14.36,0.1749,-0.0061,12,1.1749,0.9939,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,15.68,0.1525,-0.0707,13,1.1525,0.9293,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,16.64,0.1261,0.0222,14,1.1261,1.0222,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,17.28,0.1141,0.1147,15,1.1141,1.1147,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,17.68,0.0449,0.1672,16,1.0449,1.1672,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,18.16,-0.0332,0.1861,17,0.9668,1.1861,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,18.96,-0.141,0.1642,18,0.859,1.1642000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
597,1,19.48,-0.1886,0.0988,19,0.8114,1.0988,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,20.12,-0.1852,-0.008,20,0.8148,0.992,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,20.76,-0.1277,-0.0973,21,0.8723,0.9027000000000001,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,21.12,-0.0718,-0.1209,22,0.9282,0.8791,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
597,1,21.96,0.0541,-0.1106,23,1.0541,0.8894,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
