exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
1065,1,1.36,0.0355,-0.1412,0,1.0355,0.8588,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,1.72,0.033,-0.1406,1,1.033,0.8593999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,2.52,0.0297,-0.139,2,1.0297,0.861,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,4.36,-0.1493,0.0715,3,0.8507,1.0715,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,5.08,-0.0966,0.141,4,0.9034,1.141,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,7.2,0.0951,0.1923,5,1.0951,1.1923,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,8.2,0.1814,0.1354,6,1.1814,1.1354,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,8.8,0.1971,0.054,7,1.1971,1.054,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,9.28,0.2081,-0.0167,8,1.2081,0.9833,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,10.76,0.1329,-0.1697,9,1.1329,0.8303,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,11.8,-0.0219,-0.194,10,0.9781,0.806,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,14.36,-0.1295,-0.1071,11,0.8705,0.8929,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,16.12,-0.1406,0.1235,12,0.8593999999999999,1.1235,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,16.64,-0.1077,0.1888,13,0.8923,1.1888,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,18.4,0.1452,0.1128,14,1.1452,1.1128,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,18.88,0.1678,0.1085,15,1.1678,1.1085,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,1,20.08,0.2052,-0.014,16,1.2052,0.986,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,20.92,0.1358,-0.1026,17,1.1358,0.8974,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,21.4,0.0538,-0.1438,18,1.0538,0.8562,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,22.04,-0.0693,-0.1465,19,0.9307,0.8535,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,22.48,-0.1082,-0.1041,20,0.8918,0.8959,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,1,24.04,-0.1577,-0.0112,21,0.8423,0.9888,0.0,0.0,0.0,0.0
1065,2,1.36,0.0954,-0.1665,0,1.0954,0.8335,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,2,1.72,0.0962,-0.0986,1,1.0962,0.9014,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,2,2.52,0.0327,0.038,2,1.0327,1.038,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,2,4.36,-0.1143,0.1449,3,0.8857,1.1449,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,2,5.08,-0.0485,0.1754,4,0.9515,1.1754,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,2,7.2,0.1632,0.184,5,1.1632,1.184,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,2,8.2,0.1558,0.187,6,1.1558,1.187,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,2,8.8,0.148,0.1379,7,1.148,1.1379,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,2,9.28,0.1692,0.0567,8,1.1692,1.0567,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,2,10.76,0.2036,-0.0863,9,1.2036,0.9137,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,2,11.8,0.0711,-0.1142,10,1.0711,0.8858,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1065,2,14.36,-0.0663,-0.1052,11,0.9337,0.8948,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1065,2,16.12,-0.0456,0.204,12,0.9544,1.204,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
