exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
1127,1,1.72,0.1642,-0.0997,0,1.1642000000000001,0.9003,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,2.64,0.1512,-0.1102,1,1.1512,0.8898,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,3.36,0.1419,-0.1168,2,1.1419,0.8832,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,4.68,0.107,-0.1512,3,1.107,0.8488,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,5.64,0.0504,-0.1464,4,1.0504,0.8536,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,6.08,0.0243,-0.1503,5,1.0243,0.8497,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,6.84,-0.0929,-0.1801,6,0.9071,0.8199,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,7.36,-0.1693,-0.1037,7,0.8307,0.8963,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,8.4,-0.1837,0.0826,8,0.8163,1.0826,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,10.16,-0.0796,0.1827,9,0.9204,1.1827,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,10.84,-0.014,0.196,10,0.986,1.196,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,11.64,0.0642,0.167,11,1.0642,1.167,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,13.0,0.1774,0.0457,12,1.1774,1.0457,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,13.8,0.1723,-0.0227,13,1.1723,0.9773,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,15.16,0.02,-0.1365,14,1.02,0.8634999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,17.48,-0.1591,-0.1117,15,0.8409,0.8883,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,18.28,-0.1594,-0.0721,16,0.8406,0.9279,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,19.24,-0.1819,0.0574,17,0.8181,1.0574,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,20.56,-0.1297,0.1625,18,0.8703,1.1625,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,21.68,-0.2013,-0.0067,19,0.7987,0.9933,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,22.4,-0.148,-0.0918,20,0.852,0.9082,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,23.08,-0.0249,-0.1201,21,0.9751,0.8799,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,24.52,0.0983,-0.1023,22,1.0983,0.8976999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,25.24,0.1229,-0.101,23,1.1229,0.899,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,25.92,0.1568,-0.0604,24,1.1568,0.9396,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,26.36,0.1592,-0.0206,25,1.1592,0.9794,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,27.12,0.1284,0.0893,26,1.1284,1.0893,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,28.36,0.0531,0.1577,27,1.0531,1.1577,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,28.88,-0.0023,0.1714,28,0.9977,1.1714,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,29.52,-0.0832,0.1028,29,0.9168000000000001,1.1028,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,1,30.72,-0.1471,-0.0192,30,0.8529,0.9808,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,32.52,-0.0886,-0.1688,31,0.9114,0.8311999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,33.24,-0.0044,-0.1943,32,0.9956,0.8057,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,33.76,0.0653,-0.1534,33,1.0653,0.8466,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,34.4,0.1211,-0.1121,34,1.1211,0.8879,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,35.32,0.1469,-0.0496,35,1.1469,0.9504,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,36.32,0.1895,-0.0498,36,1.1895,0.9502,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1127,1,37.2,0.1961,-0.0517,37,1.1961,0.9483,0.0,0.0,0.0,0.0
1127,2,1.72,0.1774,-0.1331,0,1.1774,0.8669,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1127,2,2.64,0.1677,-0.1561,1,1.1677,0.8439,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
