exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
994,1,1.12,-0.1311,-0.1564,0,0.8689,0.8436,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,2.0,-0.0165,-0.1512,1,0.9835,0.8488,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,3.0,0.1146,-0.0593,2,1.1146,0.9407,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,3.76,0.1266,-0.0051,3,1.1266,0.9949,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,4.44,0.1253,0.0694,4,1.1253,1.0694,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,5.04,0.0387,-0.0431,5,1.0387,0.9569,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,6.56,0.0196,-0.196,6,1.0196,0.804,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,7.4,-0.0901,-0.1596,7,0.9099,0.8404,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,8.2,-0.1784,-0.0774,8,0.8216,0.9226,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,9.52,-0.1816,0.0721,9,0.8184,1.0721,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,10.96,-0.0586,0.2032,10,0.9414,1.2032,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,11.96,0.0812,0.2284,11,1.0812,1.2284,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,12.88,0.1885,0.0924,12,1.1885,1.0924,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,14.44,0.2107,-0.1046,13,1.2107,0.8954,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,15.36,0.1696,-0.1276,14,1.1696,0.8724000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,16.6,-0.0172,-0.1852,15,0.9828,0.8148,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,1,18.4,-0.1735,0.0436,16,0.8265,1.0436,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,19.44,-0.153,0.1455,17,0.847,1.1455,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,1,19.84,-0.1443,0.1762,18,0.8557,1.1762,0.0,0.0,0.0,0.0
994,2,1.12,0.1899,-0.1384,0,1.1899,0.8616,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,2.0,0.2047,-0.1104,1,1.2046999999999999,0.8896,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,3.0,0.2086,-0.1012,2,1.2086000000000001,0.8988,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,3.76,0.2194,-0.0708,3,1.2194,0.9292,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,4.44,0.2323,-0.0209,4,1.2323,0.9791,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,5.04,0.2051,-0.0166,5,1.2051,0.9834,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,6.56,0.0807,-0.1995,6,1.0807,0.8005,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,7.4,0.0485,-0.2037,7,1.0485,0.7963,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,8.2,-0.0232,-0.1753,8,0.9768,0.8247,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,9.52,-0.1831,-0.0033,9,0.8169,0.9967,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,10.96,-0.1121,0.1864,10,0.8879,1.1864,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,11.96,0.0963,0.17,11,1.0963,1.17,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,12.88,0.2228,-0.0246,12,1.2227999999999999,0.9754,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,14.44,0.1825,-0.1341,13,1.1825,0.8659,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,15.36,0.1015,-0.1905,14,1.1015,0.8095,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,16.6,-0.0888,-0.18,15,0.9112,0.8200000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,2,18.4,-0.1877,0.011,16,0.8123,1.011,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,19.44,-0.1851,0.0751,17,0.8149,1.0751,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,2,19.84,-0.1567,0.1384,18,0.8432999999999999,1.1384,0.0,0.0,0.0,0.0
994,3,1.12,0.0169,-0.1867,0,1.0169,0.8133,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,3,2.0,0.0679,-0.1684,1,1.0679,0.8316,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,3,3.0,0.1367,-0.1357,2,1.1367,0.8643000000000001,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,3,3.76,0.1512,-0.1192,3,1.1512,0.8808,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
994,3,4.44,0.1715,-0.038,4,1.1715,0.962,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,3,5.04,0.1212,-0.0382,5,1.1212,0.9618,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,3,6.56,0.0422,-0.1986,6,1.0422,0.8014,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,3,7.4,-0.0241,-0.1808,7,0.9759,0.8192,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
994,3,8.2,-0.1,-0.1099,8,0.9,0.8901,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
