exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
1445,1,1.12,0.202,0.0716,0,1.202,1.0716,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,2.68,0.1141,0.2055,1,1.1141,1.2055,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,3.64,0.0023,0.213,2,1.0023,1.213,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,4.16,-0.0309,0.1904,3,0.9691,1.1904,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,5.36,-0.08,0.0582,4,0.92,1.0582,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,5.72,-0.0892,0.0337,5,0.9108,1.0337,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,6.76,-0.0263,-0.1317,6,0.9737,0.8683,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,7.84,0.0482,-0.1737,7,1.0482,0.8263,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,8.6,0.1275,-0.1576,8,1.1275,0.8424,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,9.04,0.1897,-0.1023,9,1.1897,0.8976999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,10.16,0.2019,0.1283,10,1.2019,1.1283,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,10.96,0.0937,0.2078,11,1.0937000000000001,1.2078,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,11.4,0.0558,0.1998,12,1.0558,1.1998,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,12.04,-0.0094,0.2036,13,0.9906,1.2036,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,12.76,-0.0831,0.1788,14,0.9169,1.1788,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,13.32,-0.0904,0.1622,15,0.9096,1.1622,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,14.2,-0.0866,0.1326,16,0.9134,1.1326,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,15.64,-0.1403,0.0027,17,0.8597,1.0027,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1445,1,16.16,-0.1419,-0.0455,18,0.8581,0.9545,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,16.8,-0.0963,-0.0979,19,0.9037,0.9021,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,17.52,0.0524,-0.1604,20,1.0524,0.8396,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,18.24,0.1777,-0.0996,21,1.1777,0.9004,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1445,1,18.64,0.2261,-0.027,22,1.2261,0.973,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
