exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
569,1,1.56,-0.0894,-0.1796,0,0.9106,0.8204,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,2.52,-0.1109,-0.1622,1,0.8891,0.8378,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,3.24,-0.1516,-0.0795,2,0.8484,0.9205,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,4.4,-0.1462,0.0779,3,0.8538,1.0779,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,5.68,-0.0872,0.1905,4,0.9128000000000001,1.1905000000000001,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,6.44,0.0157,0.2339,5,1.0157,1.2339,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,7.36,0.0419,0.2322,6,1.0419,1.2322,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,8.52,0.052,0.2244,7,1.052,1.2244,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,9.04,0.0512,0.2245,8,1.0512,1.2245,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,10.08,0.0595,0.2242,9,1.0594999999999999,1.2242,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,10.64,0.0604,0.184,10,1.0604,1.184,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,11.52,0.0695,0.1725,11,1.0695000000000001,1.1724999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,12.52,0.1336,0.0988,12,1.1336,1.0988,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,14.16,0.1835,-0.0482,13,1.1835,0.9518,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,15.12,0.0977,-0.1005,14,1.0977,0.8995,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,16.32,-0.0421,-0.1274,15,0.9579,0.8726,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,17.84,-0.1155,-0.0825,16,0.8845,0.9175,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,18.4,-0.1222,-0.0657,17,0.8778,0.9343,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,19.2,-0.1459,0.0169,18,0.8541,1.0169,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,19.64,-0.1164,0.0578,19,0.8835999999999999,1.0578,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,20.6,-0.0461,0.1468,20,0.9539,1.1468,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,22.48,0.0666,0.1382,21,1.0666,1.1381999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,24.16,0.0938,0.1364,22,1.0937999999999999,1.1364,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
569,1,25.72,0.1069,0.1401,23,1.1069,1.1401,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,26.08,0.1066,0.1405,24,1.1066,1.1405,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,26.6,0.1058,0.1408,25,1.1058,1.1408,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,26.96,0.1042,0.14,26,1.1042,1.1400000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,27.32,0.1022,0.14,27,1.1022,1.1400000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,27.92,0.0622,0.1586,28,1.0622,1.1586,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,28.92,-0.0453,0.0901,29,0.9547,1.0901,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
569,1,29.84,-0.1012,-0.0361,30,0.8988,0.9639,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
