exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
816,1,1.44,0.0842,-0.0107,0,1.0842,0.9893,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,2.0,0.0837,-0.0112,1,1.0836999999999999,0.9888,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,2.92,0.1248,-0.0218,2,1.1248,0.9782,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,3.4,0.1287,-0.0232,3,1.1287,0.9768,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,4.08,0.1652,-0.0308,4,1.1652,0.9692,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,5.68,0.1323,0.0405,5,1.1323,1.0405,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,6.32,0.1337,0.0381,6,1.1337,1.0381,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,6.68,0.1373,0.0261,7,1.1373,1.0261,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,7.04,0.1381,0.0262,8,1.1381000000000001,1.0262,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,8.44,0.1667,0.021,9,1.1667,1.021,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,8.92,0.1695,0.0509,10,1.1695,1.0509,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,10.16,0.139,0.1239,11,1.139,1.1239,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,12.76,0.147,-0.0524,12,1.147,0.9476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,13.28,0.1424,-0.0788,13,1.1424,0.9212,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,15.16,-0.0739,-0.1736,14,0.9261,0.8264,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,17.36,-0.1524,-0.1507,15,0.8476,0.8492999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,17.84,-0.1527,-0.1499,16,0.8472999999999999,0.8501,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,18.32,-0.1674,-0.1006,17,0.8326,0.8994,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,19.04,-0.1346,0.0057,18,0.8654,1.0057,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,20.36,-0.1437,0.0961,19,0.8563000000000001,1.0961,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,21.0,-0.0915,0.1393,20,0.9085,1.1393,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,21.76,0.0284,0.1332,21,1.0284,1.1332,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,1,22.28,0.0881,0.0514,22,1.0881,1.0514000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,23.08,0.0508,-0.0837,23,1.0508,0.9163,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,23.68,-0.0656,-0.1176,24,0.9344,0.8824,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,24.12,-0.1357,-0.0803,25,0.8643000000000001,0.9197,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,25.4,-0.2066,0.0175,26,0.7934,1.0175,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,1,26.48,-0.2188,0.0304,27,0.7812,1.0304,0.0,0.0,0.0,0.0
816,2,1.44,0.058,-0.0624,0,1.058,0.9376,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,2,2.0,0.0543,-0.0633,1,1.0543,0.9367,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,2,2.92,0.0439,-0.0651,2,1.0439,0.9349,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,2,3.4,0.1044,-0.0935,3,1.1044,0.9065,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,2,4.08,0.1901,0.0096,4,1.1901,1.0096,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,2,5.68,0.0498,0.1005,5,1.0498,1.1005,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
816,2,6.32,0.0251,0.0955,6,1.0251,1.0955,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
816,2,6.68,0.0381,0.0976,7,1.0381,1.0976,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
