exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
231,1,1.52,0.1176,-0.1234,0,1.1176,0.8766,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,1.92,0.1162,-0.1253,1,1.1162,0.8747,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,3.12,0.0377,-0.1469,2,1.0377,0.8531,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,3.6,-0.0481,-0.1205,3,0.9519,0.8795,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,5.76,-0.1383,-0.0863,4,0.8617,0.9137,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,6.28,-0.1375,-0.0862,5,0.8625,0.9138,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,7.04,-0.1441,-0.0907,6,0.8559,0.9093,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,8.04,-0.1621,-0.0391,7,0.8379,0.9609,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,9.04,-0.16,0.068,8,0.84,1.068,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,10.12,-0.1067,0.16,9,0.8933,1.16,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,11.36,-0.0515,0.2036,10,0.9485,1.2036,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,12.84,0.0061,0.1905,11,1.0061,1.1905000000000001,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,14.4,0.1023,0.1452,12,1.1023,1.1452,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,15.32,0.1268,0.1354,13,1.1268,1.1354,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,17.2,0.2021,0.0379,14,1.2021,1.0379,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,18.0,0.2009,-0.017,15,1.2009,0.983,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,18.64,0.189,-0.0552,16,1.189,0.9448,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,19.6,0.0577,-0.101,17,1.0577,0.899,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,20.96,-0.0506,0.0558,18,0.9494,1.0558,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,21.96,-0.0298,0.0968,19,0.9702,1.0968,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,22.6,0.0258,0.1444,20,1.0258,1.1444,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,23.04,0.1014,0.1779,21,1.1014,1.1779,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,23.52,0.183,0.1403,22,1.183,1.1403,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,24.04,0.2053,0.0674,23,1.2053,1.0674,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,24.6,0.232,-0.0042,24,1.232,0.9958,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,25.04,0.2201,-0.035,25,1.2201,0.965,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,1,25.48,0.2205,-0.0654,26,1.2205,0.9346,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,26.16,0.2026,-0.0962,27,1.2026,0.9038,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,1,27.16,0.1608,-0.126,28,1.1608,0.874,0.0,0.0,0.0,0.0
231,2,1.52,0.048,-0.1636,0,1.048,0.8364,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,1.92,0.0358,-0.1788,1,1.0358,0.8212,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,3.12,-0.0675,-0.1586,2,0.9325,0.8414,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,3.6,-0.1057,-0.1137,3,0.8943,0.8863,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,5.76,-0.1943,-0.0375,4,0.8057,0.9625,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,6.28,-0.1946,-0.0383,5,0.8054,0.9617,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,7.04,-0.1914,-0.0353,6,0.8086,0.9647,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,8.04,-0.167,0.0283,7,0.833,1.0283,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,9.04,-0.1882,0.0856,8,0.8118,1.0856,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,10.12,-0.158,0.1297,9,0.842,1.1297,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,11.36,-0.1349,0.1691,10,0.8651,1.1691,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,12.84,-0.0707,0.2008,11,0.9293,1.2008,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,14.4,0.0728,0.1861,12,1.0728,1.1861,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,15.32,0.1008,0.1542,13,1.1008,1.1542,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,17.2,0.1723,0.0724,14,1.1723,1.0724,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,18.0,0.1765,-0.0065,15,1.1764999999999999,0.9935,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,18.64,0.1818,-0.0463,16,1.1818,0.9537,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,19.6,0.1221,-0.1006,17,1.1221,0.8994,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,20.96,0.0234,-0.1296,18,1.0234,0.8704000000000001,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,21.96,-0.0234,-0.1052,19,0.9766,0.8948,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,22.6,-0.0084,0.0196,20,0.9916,1.0196,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,23.04,0.028,0.0754,21,1.028,1.0754,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,23.52,0.1153,0.1113,22,1.1153,1.1113,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,24.04,0.1669,0.0604,23,1.1669,1.0604,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
231,2,24.6,0.2008,-0.0155,24,1.2008,0.9845,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,25.04,0.1972,-0.0429,25,1.1972,0.9571,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,25.48,0.1867,-0.0668,26,1.1867,0.9332,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
231,2,26.16,0.1763,-0.0818,27,1.1763,0.9182,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
