exp_id,fish_id,t,x,y,timestep,x_translated,y_translated,u,v,u_translated,v_translated
1027,1,0.8,0.1626,0.021,0,1.1626,1.021,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,1.52,0.1766,-0.0321,1,1.1766,0.9679,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,2.0,0.1742,-0.051,2,1.1742,0.949,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,2.64,0.1614,-0.0614,3,1.1614,0.9386,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,4.08,0.1305,-0.0835,4,1.1305,0.9165,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,4.68,0.1229,-0.1077,5,1.1229,0.8923,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,5.48,0.0647,-0.1579,6,1.0647,0.8421,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,5.88,0.0131,-0.1809,7,1.0131000000000001,0.8190999999999999,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,7.16,-0.11,-0.1373,8,0.89,0.8627,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,8.56,-0.2149,0.0179,9,0.7851,1.0179,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,9.0,-0.2095,0.05,10,0.7905,1.05,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,9.84,-0.2109,0.1099,11,0.7891,1.1099,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,10.28,-0.1922,0.1321,12,0.8078,1.1320999999999999,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,11.12,-0.1828,0.161,13,0.8172,1.161,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,13.64,-0.0096,0.1618,14,0.9904,1.1618,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,14.52,-0.0102,0.1622,15,0.9898,1.1622,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,15.16,-0.0101,0.1632,16,0.9899,1.1632,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,15.52,-0.0105,0.1635,17,0.9895,1.1635,1.0,0.0,1.0,0.0
1027,1,16.0,-0.0105,0.1636,18,0.9895,1.1636,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,16.64,-0.0075,0.1626,19,0.9925,1.1626,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,18.2,-0.196,0.1039,20,0.804,1.1039,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,18.8,-0.2242,0.0087,21,0.7758,1.0087,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,20.52,-0.1273,-0.1704,22,0.8727,0.8296,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,21.12,-0.0364,-0.1955,23,0.9636,0.8045,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,21.8,0.0619,-0.1887,24,1.0619,0.8113,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,22.28,0.1257,-0.1357,25,1.1257,0.8643000000000001,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,23.16,0.1694,-0.0426,26,1.1694,0.9574,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,24.72,0.1845,0.0214,27,1.1844999999999999,1.0214,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,25.68,0.1432,0.0955,28,1.1432,1.0955,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,26.04,0.1364,0.1059,29,1.1364,1.1059,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,26.72,0.1281,0.1168,30,1.1280999999999999,1.1168,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,27.12,0.1233,0.1218,31,1.1233,1.1218,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,27.96,0.1113,0.1286,32,1.1113,1.1286,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,28.84,0.0143,0.1026,33,1.0143,1.1026,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,29.4,-0.0646,0.0187,34,0.9354,1.0187,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,30.24,-0.1394,-0.0023,35,0.8606,0.9977,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,30.68,-0.1701,-0.0631,36,0.8299,0.9369,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,31.68,-0.0435,-0.1813,37,0.9565,0.8187,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,32.32,0.0896,-0.1654,38,1.0896,0.8346,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,33.36,0.1913,-0.0543,39,1.1913,0.9457,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,34.28,0.2152,0.016,40,1.2152,1.016,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,34.72,0.2123,0.0361,41,1.2123,1.0361,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,35.84,0.1356,0.1355,42,1.1356,1.1355,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,36.96,0.1042,0.192,43,1.1042,1.192,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,37.84,0.0244,0.1976,44,1.0244,1.1976,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,38.32,-0.0482,0.1659,45,0.9518,1.1659,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,38.76,-0.1189,0.1343,46,0.8811,1.1343,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,39.88,-0.1081,-0.0701,47,0.8919,0.9299,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,40.68,0.0317,-0.1338,48,1.0317,0.8662,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,41.28,0.1272,-0.1142,49,1.1272,0.8858,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,43.04,0.2222,0.0322,50,1.2222,1.0322,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,45.36,-0.0158,0.216,51,0.9842,1.216,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,46.92,-0.084,0.2076,52,0.916,1.2076,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,47.32,-0.0959,0.1989,53,0.9041,1.1989,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
1027,1,47.68,-0.0937,0.1962,54,0.9063,1.1962,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,48.16,-0.094,0.1892,55,0.906,1.1892,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,49.04,-0.1324,0.1794,56,0.8676,1.1794,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,50.28,-0.1706,0.1358,57,0.8294,1.1358,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,50.88,-0.1919,0.1228,58,0.8081,1.1228,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,51.44,-0.2002,0.1039,59,0.7998000000000001,1.1039,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,52.12,-0.2266,0.079,60,0.7734,1.079,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
1027,1,52.64,-0.2279,0.051,61,0.7721,1.051,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476
